,jobTitle,companyName,meanPay,payRange
319,Data Engineer,Lightpath,"$102,532",$98K - $108K
320,Data Engineer,Crunchbase,"$145,752",$115K - $176K
321,Data Engineer,IHS,"$92,306",$86K - $98K
322,Data Engineer,Egen Solutions,"$84,284",$77K - $91K
323,Data Engineer,Quest Analytics,"$107,652",$90K - $127K
324,Data Engineer,SocialCode,"$99,100",$89K - $109K
325,Data Engineer,CDS Global,"$87,785",$83K - $92K
326,Data Engineer,GoDaddy,"$86,081",$79K - $94K
327,Data Engineer,Red Hat,"$87,092",$77K - $98K
328,Data Engineer,Chartboost,"$130,986",$95K - $169K
329,Data Engineer,NetApp,"$118,730",$103K - $135K
330,Data Engineer,AmTrust Financial,"$67,295",$53K - $84K
331,Data Engineer,MaxPoint,"$112,842",$108K - $120K
332,Data Engineer,Experian,"$92,903",$84K - $102K
333,Data Engineer,Storyfit,"$60,599",$59K - $63K
334,Data Engineer,Neiman Marcus,"$99,765",$95K - $103K
335,Data Engineer - Hourly Contractor,Ask Staffing,$25,$24 - $26
336,Data Engineer,Oscar Health,"$129,393",$125K - $134K
337,Data Engineer - Contractor,Renew Financial,"$156,856",$152K - $164K
338,Data Engineer,Pearl,"$125,888",$121K - $132K
339,Data Engineer,Fuze,"$93,055",$90K - $97K
340,Data Engineer,Veolia,"$83,102",$80K - $87K
341,Data Engineer,Avidian Technologies,"$70,413",$67K - $74K
342,Data Engineer - Hourly Intern,Mozilla,$20,$20 - $21
343,Data Engineer,Beepi,"$96,438",$92K - $100K
344,Data Engineer,PetSmart,"$127,357",$123K - $131K
345,Data Engineer - Hourly Intern,Yapstone,$24,$23 - $25
346,Data Engineer - Hourly Intern,SmartDrive Systems,$20,$20 - $21
347,Data Engineer,Neutron,"$63,914",$62K - $66K
348,Data Engineer,CKM Analytix,"$90,899",$87K - $95K
349,Data Engineer,Blackboard,"$84,655",$80K - $87K
350,Data Engineer,OSF HealthCare,"$79,095",$76K - $82K
351,Data Engineer,Las Vegas Sands,"$102,416",$99K - $107K
352,Data Engineer,Tumblr,"$126,184",$121K - $132K
353,Data Engineer - Hourly Intern,TCSP,$14,$13 - $15
354,Data Engineer,F5 Networks,"$120,136",$116K - $125K
355,Data Engineer - Hourly,Infogain,$41,$39 - $42
356,Data Engineer,HealthCrowd,"$99,909",$96K - $105K
357,Data Engineer,x.ai,"$116,831",$112K - $121K
358,Data Engineer,Cleveland Clinic,"$65,000",$62K - $68K
359,Data Engineer,General Atomics,"$98,767",$95K - $102K
360,Data Engineer,eshots,"$77,191",$75K - $81K
361,Data Engineer,Rovi,"$89,059",$85K - $92K
362,Data Engineer,Etsy,"$120,946",$116K - $127K
363,Data Engineer,Cerebri AI,"$100,233",$96K - $104K
364,Data Engineer,Blizzard Entertainment,"$94,678",$91K - $99K
365,Data Engineer,Taboola,"$95,158",$91K - $99K
366,Data Engineer,FedEx SupplyChain,"$86,389",$83K - $90K
367,Data Engineer - Hourly Contractor,App Orchid,$89,$85 - $93
368,Data Engineer,Hotels.com,"$103,153",$99K - $107K
369,Data Engineer - Hourly Intern,Vimeo,$36,$34 - $37
370,Data Engineer,Virginia Tech,"$72,380",$69K - $76K
371,Data Engineer,PNC Bank Arts Center,"$79,892",$77K - $84K
372,Data Engineer,MLB Advanced Media,"$119,423",$114K - $123K
373,Data Engineer,Businessolver,"$81,220",$78K - $84K
374,Data Engineer,Happiest Baby,"$94,777",$90K - $98K
375,Data Engineer,OpenDNS,"$121,116",$116K - $125K
376,Data Engineer,Allscripts,"$90,000",$87K - $93K
377,Data Engineer,Cimpress,"$132,451",$127K - $138K
378,Data Engineer,Wish,"$163,277",$157K - $171K
379,Data Engineer,PepsiCo,"$89,836",$86K - $93K
380,Data Engineer,Columbus State Community College,"$81,034",$78K - $84K
381,Data Engineer,Indigo Slate,"$74,995",$72K - $78K
382,Data Engineer,Trimble,"$91,372",$87K - $95K
383,Data Engineer,TubeMogul,"$104,540",$101K - $109K
384,Data Engineer,Globant,"$104,772",$100K - $109K
385,Data Engineer,Cricut,"$76,221",$73K - $79K
386,Data Engineer,DoubleDutch,"$116,730",$112K - $120K
387,Data Engineer,Affine Analytics,"$105,992",$102K - $110K
388,Data Engineer,Benefitfocus,"$85,945",$82K - $89K
389,Data Engineer - Hourly Intern,Walt Disney Company,$26,$25 - $27
390,Data Engineer - Hourly Contractor,Target,$28,$27 - $29
391,Data Engineer - Hourly,Intel Corporation,$46,$45 - $48
392,Data Engineer,Mega International Commercial Bank,"$109,992",$106K - $115K
393,Data Engineer - Hourly Intern,Neustar,$15,$15 - $16
394,Data Engineer,Weatherford,"$65,947",$64K - $69K
395,Data Engineer,Cascade Engineering Services,"$87,869",$84K - $91K
396,Data Engineer,Mirantis,"$118,459",$113K - $122K
397,Data Engineer,SmartProcure,"$39,359",$37K - $41K
398,Data Engineer,Harvard University,"$99,641",$97K - $104K
399,Data Engineer,Interface,"$72,051",$69K - $76K
400,Data Engineer,SalesPage Technologies,"$51,036",$49K - $53K
401,Data Engineer,Essence,"$108,439",$104K - $113K
402,Data Engineer,Dynamics Education,"$83,804",$80K - $88K
403,Data Engineer,Evidation Health,"$107,746",$103K - $112K
404,Data Engineer,GE Healthcare,"$100,071",$96K - $103K
405,Data Engineer - Hourly Intern,Siemens Gamesa,$20,$19 - $21
406,Data Engineer,Dex Media,"$101,043",$97K - $105K
407,Data Engineer,a2z Development Center,"$103,275",$100K - $108K
408,Data Engineer,Cervello,"$94,993",$91K - $98K
409,Data Engineer,"Envysion, Inc.","$85,865",$83K - $89K
410,Data Engineer - Hourly Contractor,Scopus IT,$53,$51 - $55
411,Data Engineer - Hourly Intern,Mount Sinai Health System,$18,$18 - $19
412,Data Engineer - Hourly Intern,Gallagher,$15,$14 - $15
413,Data Engineer,Gogo,"$124,773",$119K - $129K
414,Data Engineer,Dealertrack,"$81,917",$78K - $86K
415,Data Engineer - Intern,FICO,"$91,950",$89K - $96K
416,Data Engineer,Alert Logic,"$96,805",$93K - $101K
417,Data Engineer - Hourly Intern,naviHealth,$25,$24 - $26
418,Data Engineer,Object Partners,"$114,491",$110K - $118K
419,Data Engineer - Monthly,Biostorage Technologies,"$6,004",$6K - $6K
420,Data Engineer,DAIS Technology,"$77,000",$74K - $80K
421,Data Engineer,Simply Hired,"$105,311",$102K - $110K
422,Data Engineer - Hourly Intern,Avant,$15,$14 - $16
423,Data Engineer,Savi Technology,"$97,641",$94K - $102K
424,Data Engineer,Purple,"$55,039",$53K - $58K
425,Data Engineer,Grovo,"$115,366",$111K - $119K
426,Data Engineer - Contractor,The Climate Corp,"$76,854",$74K - $80K
427,Data Engineer,IDX Broker,"$51,440",$50K - $54K
428,Data Engineer,Xerox,"$92,097",$89K - $96K
429,Data Engineer,T-Systems North America,"$53,299",$52K - $56K
430,Data Engineer,Natera,"$117,419",$112K - $121K
431,Data Engineer,Verizon Wireless,"$71,831",$69K - $75K
432,Data Engineer - Monthly Intern,Riot Games,"$9,006",$9K - $9K
433,Data Engineer,Caserta,"$138,033",$134K - $143K
434,Data Engineer,Raise Marketplace,"$53,060",$51K - $55K
435,Data Engineer - Hourly Intern,Alteryx,$30,$29 - $31
436,Data Engineer,OrcaEyes,"$91,697",$87K - $95K
437,Data Engineer - Hourly Intern,Itemize,$21,$20 - $21
438,Data Engineer,GMR Marketing,"$80,510",$77K - $83K
439,Data Engineer,DoSomething.org,"$144,102",$138K - $149K
440,Data Engineer,Resideo,"$85,000",$82K - $88K
441,Data Engineer - Hourly Contractor,DivIHN Integration,$43,$41 - $44
442,Data Engineer,Apptopia,"$79,293",$76K - $82K
443,Data Engineer,WorldQuant,"$117,294",$113K - $122K
444,Data Engineer,Guess?,"$96,641",$92K - $100K
445,Data Engineer,Dude Solutions,"$79,927",$76K - $83K
446,Data Engineer,Bank OZK,"$91,697",$88K - $95K
447,Data Engineer,Snap Kitchen,"$84,106",$80K - $88K
448,Data Engineer - Monthly,EverQuote,"$6,300",$6K - $7K
449,Data Engineer,Worldpay,"$92,215",$89K - $96K
450,Data Engineer,Meredith Corporation,"$104,811",$102K - $109K
451,Data Engineer,Zillow,"$109,351",$105K - $114K
452,Data Engineer,NRG Energy,"$109,800",$106K - $115K
453,Data Engineer,IBMI,"$75,050",$71K - $78K
454,Data Engineer,Panjiva,"$91,333",$87K - $95K
455,Data Engineer,CloudLock,"$106,012",$103K - $110K
456,Data Engineer,Kohl's,"$81,910",$78K - $86K
457,Data Engineer,Inuvo,"$120,079",$114K - $125K
458,Data Engineer,HDR,"$97,479",$93K - $102K
459,Data Engineer,Cloud Big Data Technologies Group,"$60,040",$57K - $62K
460,Data Engineer,Khan Academy,"$106,871",$103K - $111K
461,Data Engineer,Transamerica,"$95,110",$91K - $98K
462,Data Engineer,Soraa,"$129,005",$124K - $135K
463,Data Engineer,AMD,"$106,268",$103K - $110K
464,Data Engineer - Hourly Intern,Rocket Homes,$20,$19 - $20
465,Data Engineer,Meetup,"$107,105",$102K - $111K
466,Data Engineer,Space Telescope Science Institute,"$108,831",$105K - $113K
467,Data Engineer,Hudson's Bay Company,"$102,840",$98K - $106K
468,Data Engineer,Mercury Systems (New Jersey),"$69,037",$66K - $71K
469,Data Engineer,YieldStreet,"$119,991",$115K - $126K
470,Data Engineer,OpenSesame,"$86,129",$83K - $90K
471,Data Engineer,ByteDance,"$104,083",$100K - $108K
472,Data Engineer,XO Group,"$82,272",$79K - $86K
473,Data Engineer,Brillio,"$94,776",$90K - $99K
474,Data Engineer,Blend,"$16,041",$16K - $17K
475,Data Engineer,Casper,"$101,048",$97K - $105K
476,Data Engineer,Lawrence Berkeley Lab,"$100,143",$96K - $103K
477,Data Engineer,Chase,"$78,108",$75K - $82K
478,Data Engineer,Kepler Group,"$88,102",$84K - $92K
