,jobTitle,companyName,meanPay,payRange
4792,Data Analyst IV,Zions Bancorporation,"$86,623",$84K - $91K
4793,Data Analyst/Developer,Bank Of Tokyo-Mitsubishi UFJ,"$96,827",$92K - $100K
4794,Senior Data Warehouse Analyst,Santander Consumer USA,"$84,625",$80K - $88K
4795,Financial Data Standards Analyst,Citicorp North America,"$65,881",$64K - $69K
4796,Senior Data Reporting Analyst,Baptist Memorial Health Care,"$109,290",$106K - $114K
4797,Financial Data Analyst - Contractor,CMC,"$33,105",$32K - $35K
4798,"Analyst, Data Management & Quantitative Analysis",BNY Mellon,"$47,033",$45K - $49K
4799,Postal Clerk - Data Analyst,US Postal Service,"$58,274",$56K - $60K
4800,Programmer Analyst/Enterprise Data Administrator,ILBSG,"$68,202",$65K - $71K
4801,Senior Data Center Analyst,Unisys,"$102,196",$97K - $107K
4802,Master Data Analyst - Hourly Contractor,BJ's Wholesale Club,$18,$18 - $19
4803,Marketing Data Analyst,Google,"$90,899",$88K - $94K
4804,Network Systems and Data Communications Analyst - Hourly,CCG Investor Relations,$26,$25 - $27
4805,Data Processing Analyst,Unisource Worldwide,"$69,399",$67K - $72K
4806,Data Analyst Coordinator,BRP,"$50,000",$48K - $52K
4807,Research Data Analyst - Hourly,Fortress Information Security,$16,$15 - $17
4808,Data/Research Analyst - Hourly,Montana State University,$17,$16 - $18
4809,Investment Data Ops Analyst - Hourly Contractor,J.P. Morgan,$17,$17 - $18
4810,Technical Data Analyst - Hourly,Intermountain Healthcare,$37,$35 - $38
4811,Health Care Data Analyst,Utah Retirement Systems,"$68,415",$65K - $71K
4812,Principal Data Analyst,Pearson,"$119,799",$114K - $125K
4813,Research Data Analyst,University of Pennsylvania,"$102,061",$98K - $107K
4814,Operations Data Analyst - Monthly,Group Health Plan,"$4,952",$5K - $5K
4815,Data Warehouse Analyst,APCO,"$67,220",$64K - $70K
4816,Financial Data Analyst - Hourly Intern,Broadridge,$15,$15 - $16
4817,Electronic Data Interchange Analyst,Consolidated Metco,"$71,997",$69K - $75K
4818,Senior Data Warehouse Analyst,Cancer Treatment Centers of America,"$104,704",$100K - $110K
4819,Senior Data Analyst,US Department of Treasury,"$124,421",$120K - $130K
4820,Data Analyst III,Presbyterian Healthcare Services,"$77,021",$75K - $79K
4821,Data Analyst Lead,Unisys,"$65,970",$63K - $69K
4822,Senior Data Analyst,NADAP,"$69,835",$68K - $73K
4823,Senior Data Analyst,ICF,"$102,067",$97K - $105K
4824,Data Quality Analyst,City of Hope,"$72,530",$69K - $76K
4825,Senior Data Analyst,United Natural Foods,"$86,422",$82K - $90K
4826,Data Quality Analyst,American Heart Association,"$73,932",$71K - $77K
4827,Business Data Analyst,Collabera,"$71,418",$68K - $74K
4828,Data Security Analyst - Hourly Contractor,Argonne National Laboratory,$65,$62 - $67
4829,Programmer Analyst/Senior Data Analyst,Hanusoft,"$82,657",$79K - $86K
4830,Financial and Data Analyst,Spear Education,"$43,735",$42K - $46K
4831,Business Data Analyst,Sage Products,"$49,929",$48K - $52K
4832,Data Integration Analyst - Hourly Intern,Wayfair,$14,$13 - $14
4833,Data Analyst I,Envolve Peoplecare,"$58,128",$56K - $61K
4834,Data Management Analyst,Invesco Pension & Investment Consultants,"$49,696",$48K - $52K
4835,Statistical Data Analyst,State Of Georgia Department of Administrative Services,"$43,688",$42K - $46K
4836,Data Security Analyst II - Hourly,CareTech Solutions,$30,$29 - $31
4837,Data and Reporting Analyst,Precision Healthcare Delivery,"$56,108",$54K - $58K
4838,Data Systems Analyst,PROTEAM,"$56,328",$54K - $59K
4839,Dr Data Analyst - Hourly Contractor,MATRIX Resources,$32,$31 - $33
4840,Financial Systems Data Analyst,Urooj,"$71,327",$68K - $75K
4841,Financial Modeling and Data Analyst - Hourly Intern,Moody's Analytics,$20,$19 - $21
4842,Junior Data Analyst,Zift Solutions,"$66,425",$64K - $69K
4843,Business Intelligence Data Analyst,Detroit Pistons,"$60,776",$58K - $63K
4844,Digital Marketing Data Analyst,Girl Scouts USA,"$89,788",$86K - $93K
4845,Data Analyst/Developer - Monthly,Katch,"$4,303",$4K - $5K
4846,Senior Data Analyst,American Cancer Society,"$80,321",$77K - $83K
4847,Data Warehousing Analyst,NetServ Applications,"$76,277",$73K - $79K
4848,Senior Data Analyst II,Federal Reserve Bank of Kansas City,"$89,957",$87K - $94K
4849,Senior Data Analyst,Appriss,"$113,075",$108K - $117K
4850,Data Analyst II,Superior HealthPlan,"$74,932",$71K - $78K
4851,Senior Data Analyst,Blizzard Entertainment,"$80,958",$78K - $84K
4852,Senior Data Administrative Analyst,Duke Energy,"$111,722",$108K - $116K
4853,Business Data Analyst Intern,Sprint,"$68,326",$66K - $71K
4854,Senior Data Analyst,NIIT Technologies,"$74,859",$72K - $78K
4855,Business Data Analyst,Comcast,"$48,410",$47K - $50K
4856,Senior Data Analyst,UTC Aerospace Systems,"$82,235",$79K - $85K
4857,Quality Assurance Data Analyst,Healthplex,"$55,392",$53K - $57K
4858,Healthcare Data Analyst,MedStar Georgetown University Hospital,"$61,000",$58K - $64K
4859,Strategy Data Analyst,NYU Langone Health,"$52,498",$51K - $54K
4860,Seismic Data Analyst,Seismic Exchange,"$42,789",$41K - $45K
4861,Senior Data Analyst - Hourly Contractor,Insight Global,$38,$37 - $40
4862,Senior Data Analyst,M&T Bank,"$84,056",$81K - $88K
4863,Pharmaceutical Data Analyst,MCS Global,"$65,447",$63K - $68K
4864,Senior Data Analyst,ConocoPhillips,"$161,379",$154K - $169K
4865,Data Analyst I,Anthem,"$70,637",$68K - $74K
4866,Marketing Data Analyst - Hourly,OneNeck,$30,$29 - $32
4867,Senior Data Analyst,Maxus Global Media,"$85,487",$82K - $88K
4868,Senior Data Analyst,Level 3 Communications,"$93,973",$90K - $97K
4869,Senior Data Analyst - Hourly,Envision Healthcare,$23,$22 - $24
4870,Data Analyst/Developer,Q-Bridge,"$74,919",$72K - $78K
4871,People Data Analyst,Dropbox,"$104,809",$100K - $109K
4872,Senior Data Analyst,Targeted Victory,"$104,915",$101K - $109K
4873,Senior Data Analyst,Monsanto Company,"$110,963",$107K - $116K
4874,Client Service Data Analyst,eVestment,"$48,013",$46K - $50K
4875,Senior Data Analyst,InstaEDU,"$102,200",$99K - $106K
4876,Data Entry Analyst - Hourly,Pantronix,$9,$9 - $10
4877,Marketing Data Analyst,Hewlett Packard Enterprise | HPE,"$62,500",$60K - $65K
4878,Senior Data Analyst,Mastercard,"$82,107",$79K - $86K
4879,Patent Data Analyst,Harrity & Harrity,"$49,478",$48K - $51K
4880,Master Data Analyst - Hourly,Allergan,$36,$34 - $37
4881,IT Data Analyst - Hourly,Federal Reserve Bank of Richmond,$19,$19 - $20
4882,Data and Policy Analyst III,Acumen,"$87,885",$84K - $91K
4883,Senior Lead Data Informatics Analyst,Shutterfly,"$142,817",$137K - $147K
4884,Business Data Analyst I,Northrop Grumman,"$74,567",$71K - $78K
4885,Data Entry Analyst - Hourly Intern,Ucsc Educational Partnership Center,$11,$11 - $12
4886,Data Systems Analyst - Hourly,State of New Mexico,$27,$26 - $28
4887,ETL - Data Analyst,Symphony Holdings,"$98,917",$95K - $103K
4888,Data Analyst/Programmer,Oklahoma Department of Wildlife Conservation,"$46,942",$45K - $49K
4889,Ground Truth Data Analyst,iHeartMedia,"$34,151",$33K - $36K
4890,Business Data Analyst,BayCare Health System,"$71,406",$69K - $74K
4891,Clinical Data Analyst II,Chiltern International,"$43,363",$41K - $45K
4892,Business Data Analyst,Delta Dental,"$68,559",$66K - $72K
4893,Senior Data Analyst,Leidos,"$135,917",$131K - $142K
4894,Senior Financial Data Analyst,NBCUniversal,"$79,302",$76K - $82K
4895,Senior Data Analyst,Big Fish Games,"$103,850",$100K - $108K
4896,Data Analyst II,Stanford University,"$92,186",$89K - $96K
4897,Business Data Analyst,AOL,"$92,829",$88K - $97K
4898,Data Analyst/Programmer,Ferguson Enterprises,"$63,695",$61K - $66K
4899,SQL Data Analyst,Humana,"$54,871",$53K - $57K
4900,Entry Level Data Analyst,Covance,"$68,354",$66K - $70K
4901,Senior Business Data Analyst,HORNE LLP,"$87,349",$84K - $91K
4902,Clinical Data Analyst - Hourly,Sentara Healthcare,$24,$23 - $25
4903,Data Integration Analyst,Covance,"$110,722",$106K - $116K
4904,Senior Business Data Analyst,Vans,"$94,062",$91K - $98K
4905,Senior Data Analyst - Hourly,WageWorks,$28,$27 - $29
4906,Data Services Analyst () - Hourly Intern,BlackRock,$15,$14 - $16
4907,Programmer Analyst- Data Warehousing Applications,Business Intelligence Associates,"$64,542",$62K - $67K
4908,Senior Data Analyst,CIT,"$59,441",$57K - $62K
4909,Senior Data Analyst,Stanley Black & Decker,"$85,000",$82K - $88K
4910,Hybrid Data Developer/Data Analyst,Ellucian,"$107,586",$103K - $111K
4911,Associate Data Analyst,Nexius,"$63,687",$62K - $66K
4912,Data Security Analyst,AdvancedMD,"$88,558",$85K - $93K
4913,Senior Data Analyst,G&K Services,"$94,196",$91K - $98K
4914,Senior Data Analyst,Texas Comptroller of Public Accounts,"$86,912",$84K - $91K
4915,Energy Data Analyst,IMG-Crown,"$50,628",$49K - $53K
4916,Senior Marketing Data Analyst,Trendline Interactive,"$60,000",$58K - $63K
4917,Royalty and Data Analyst - Hourly Contractor,Missing Link Music,$14,$14 - $15
4918,Data Analyst/Database Administrator - Hourly,Metasys Technologies,$45,$43 - $47
4919,Data Reporting Analyst - Hourly Intern,Nasdaq,$16,$15 - $17
4920,Financial Data Analyst,Lincoln Financial Group,"$61,156",$59K - $64K
4921,Data Analyst Manager,Flexion Therapeutics,"$90,000",$87K - $93K
4922,Provider Data Management Analyst I,Centene,"$40,819",$39K - $43K
4923,Programmer/Data Analyst,Ferguson Enterprises,"$62,653",$60K - $65K
4924,Transportation Data Analyst,Washington State Department of Transportation,"$50,238",$49K - $52K
4925,Business Data Analyst,International Nitrogen Services,"$81,321",$78K - $84K
4926,Marketing Data Analyst,Topgolf,"$53,125",$51K - $55K
4927,Research Data Analyst,Penn State College of Medicine,"$51,778",$50K - $54K
4928,Data Analyst Intern,Fanatics,"$58,853",$57K - $61K
4929,Data Support Analyst,CVM Solutions,"$41,290",$40K - $43K
4930,Business Data Analyst,New Innovations,"$73,368",$70K - $76K
4931,Data Services Analyst - Hourly,Flexport,$15,$14 - $16
4932,Data Security Analyst - Hourly,Westamerica,$19,$18 - $20
4933,Data Integrity Analyst - Hourly,Academy Mortgage Corp. (NY),$18,$17 - $19
4934,Business Data Analyst,Principal Financial Group,"$74,047",$71K - $77K
4935,Master Data Analyst - Hourly,DPI Specialty Foods,$20,$20 - $21
4936,Lead Data Analyst,Clip,"$86,440",$83K - $90K
4937,Business Data Analyst,Wave Broadband,"$43,118",$41K - $45K
4938,Business Data Analyst,Relevad,"$45,186",$43K - $47K
4939,Senior Data Analyst,Avanade,"$72,828",$71K - $76K
4940,Data Management Analyst - Hourly,Platinum HRM,$17,$16 - $18
4941,Senior Business Data Analyst,UnitedHealth Group,"$64,639",$63K - $67K
4942,Data Management Analyst I,Fors Marsh Group,"$59,945",$57K - $62K
4943,Health Data Analyst,Wellmark,"$90,822",$88K - $94K
4944,Senior Data Analyst,Stryker,"$122,278",$118K - $128K
4945,Data Warehouse Analyst,McKesson,"$113,634",$109K - $118K
4946,Network Systems and Data Communications Analyst,3md,"$97,912",$93K - $102K
4947,Data Conversion Analyst,JJR Solutions,"$63,792",$61K - $67K
4948,Senior Data Analyst,Arkansas Blue Cross and Blue Shield,"$74,835",$72K - $78K
4949,Senior Data Management Analyst,GAB Robins,"$105,974",$101K - $110K
4950,Policy and Data Analyst,Acumen,"$80,956",$78K - $84K
4951,Senior Data Analyst/Business Analyst,Fresenius Medical Care - North America,"$85,306",$81K - $90K
4952,Systems Data Analyst,Fidelity Investments,"$75,544",$72K - $78K
4953,Student Data Analyst - Hourly,Arizona State University,$10,$10 - $11
4954,SQL Data Analyst,Phillips 66,"$124,886",$121K - $129K
4955,Senior Data Analyst,"TCG, Inc.","$86,097",$84K - $90K
4956,Data Analyst Intern,Sumitomo Mitsui Financial Group,"$70,726",$68K - $74K
4957,Senior Financial Data Analyst,Keap,"$90,228",$86K - $94K
4958,Quality Assessment Senior Data Analyst,Memorial Sloan Kettering,"$93,422",$90K - $97K
4959,Senior Data Analyst,AllWays Health Partners,"$90,150",$87K - $93K
4960,GEOINT and Data Research Analyst,National Geospatial-Intelligence Agency,"$111,880",$108K - $116K
4961,Senior Data Analyst,Weber Shandwick,"$50,127",$48K - $52K
4962,Sales Data Analyst,Watt Stopper,"$78,586",$76K - $81K
4963,Senior Data Analyst,Moody's Analytics,"$69,931",$67K - $72K
4964,Clinical Data Analyst,Renalogic,"$48,473",$46K - $50K
4965,Data Validation Analyst - Hourly Contractor,Primetime Technology,$70,$67 - $73
4966,Senior Data Analyst,Upside Business Travel,"$109,992",$106K - $113K
4967,Financial Data Analyst,Wayfair,"$58,812",$57K - $61K
4968,Senior Data Analyst,OpenText,"$80,187",$76K - $83K
4969,Financial Data Analyst - Hourly Contractor,Robert Half,$16,$16 - $17
4970,Data Operations Analyst,Chesapeake Energy,"$54,705",$53K - $57K
4971,Business Data Analyst,Airgas,"$70,987",$68K - $74K
4972,Business Intelligence Data Analyst,Xceltrait,"$73,766",$72K - $77K
4973,Customer Master Data Analyst,Clean Harbors,"$60,140",$58K - $63K
4974,Network and Data Communications Analyst,Sypram,"$64,981",$62K - $68K
4975,Data Analyst Engineer - Hourly,Roush Industries,$30,$29 - $31
4976,Content Data Analyst,Genuine Parts Company,"$60,941",$58K - $64K
4977,Data Quality Analyst,Bank of America,"$83,397",$79K - $86K
4978,Data Analyst I,Apple,"$56,310",$54K - $59K
4979,Data Quality Analyst,TP ICAP,"$56,969",$55K - $59K
4980,Lead Data/Applications Analyst,AllianceChicago,"$86,257",$84K - $90K
4981,Systems Data Analyst,Synergic Solutions,"$80,435",$78K - $83K
4982,Claims Data Analyst,Berkley select ,"$50,911",$49K - $53K
4983,Associate Data Analyst,CafePress,"$78,213",$75K - $81K
4984,Senior Business Data Analyst,Fidelity Investments,"$98,434",$94K - $102K
4985,Data Content Analyst Lead,Overstock.com,"$36,600",$35K - $38K
4986,Senior Healthcare Data Analyst,SCIO Health Analytics,"$72,144",$69K - $74K
4987,Business Data Analyst Manager,Comerica,"$87,109",$83K - $91K
4988,Associate Data Analyst,Tesla,"$75,190",$73K - $78K
4989,Senior Data Analyst,Fisher Investments,"$97,033",$93K - $101K
4990,Data Management Analyst II,Insurance Services Office,"$65,348",$63K - $68K
4991,IT Data Analyst,Procter & Gamble,"$117,683",$114K - $123K
4992,Data Analyst Intern,Panasonic,"$63,831",$61K - $66K
4993,Junior Data Analyst - Hourly,Rapid Global Business Solutions (RGBSI),$33,$31 - $34
4994,Data Systems Integration Analyst,Ziff Brothers Investments,"$108,564",$104K - $113K
4995,Business Data Analyst,Vastika,"$65,789",$63K - $68K
4996,Network Systems/Data Communications Analyst,Southwest Behavioral Health Services,"$44,108",$43K - $46K
4997,Research and Data Analyst,Bisk,"$51,601",$49K - $54K
4998,Senior Data Analyst,Millward Brown,"$86,079",$83K - $89K
4999,Data Analyst - Quality Administrator - Contractor,Goodman,"$27,488",$26K - $28K
5000,Junior Data Analyst,TrendKite,"$61,787",$59K - $64K
5001,IT Systems/Data Analyst,7TH SENSE RESEARCH,"$110,753",$106K - $115K
5002,Business Data Analyst,National Bankruptcy Services,"$88,254",$85K - $92K
5003,Junior Data Analyst - Hourly,Evidon,$22,$21 - $23
5004,SQL Data Analyst - Intern,Conduent,"$68,450",$65K - $71K
5005,Senior Supply Chain Data Analyst,The Home Depot,"$80,926",$77K - $84K
5006,IT Data Analyst,ExtraHop Networks,"$51,751",$49K - $54K
5007,Business Data Analyst II,Spectrum,"$62,148",$59K - $64K
5008,Network Systems and Data Communication Engineer/Analyst,Amobee,"$70,410",$68K - $74K
5009,Analyst - Data Integrity and Pricing Team,BlackRock Kelso Capital,"$59,439",$57K - $61K
5010,Computer Systems Analyst (Data Analyst),Tekwissen,"$99,194",$95K - $103K
5011,Senior Data Analyst,UTK Recsports,"$90,937",$87K - $95K
5012,Data Analyst III,Ciber,"$79,430",$76K - $83K
5013,Senior Data Analyst - Contractor,TracFone,"$63,959",$61K - $66K
5014,Senior Data Analyst,RTC (Italy),"$62,558",$60K - $65K
5015,Data Analyst Intern,Schreiber Foods,"$60,054",$58K - $62K
5016,Senior Data Analyst,Freddie Mac,"$97,033",$93K - $102K
5017,Senior Business Data Analyst,IPC,"$119,396",$115K - $124K
5018,Data Insight Analyst,Northrop Grumman,"$84,923",$82K - $88K
5019,Data Staging Analyst,Vodafone,"$48,000",$46K - $50K
5020,Network Systems and Data Communications Analyst,Computer Task Group,"$126,147",$120K - $131K
5021,Business Data Analyst - Hourly Contractor,York Enterprise Solutions,$61,$59 - $64
5022,Financial Data Analyst,Fareportal,"$63,118",$61K - $65K
5023,Data Services Analyst,Acima Credit,"$59,291",$57K - $62K
5024,Data Analyst/Developer - Hourly,Telecommunications Development,$55,$53 - $57
5025,Data Systems Analyst - Hourly,State of Ohio,$35,$34 - $36
5026,Health Care Data Analyst,Nemours Children's Health System,"$71,534",$68K - $75K
5027,Senior Data Analyst,SproutLoud Media Networks,"$81,119",$78K - $84K
5028,Programmer/Data Analyst,mPulse Mobile,"$71,320",$68K - $75K
5029,Senior Data Analyst,Care.com,"$80,755",$77K - $85K
5030,Data Management Analyst - Hourly,Citi,$18,$17 - $19
5031,Senior Data Analyst,BlueCross BlueShield of Tennessee,"$69,977",$67K - $72K
5032,Senior Data Analyst,Drop,"$96,715",$94K - $101K
5033,Operations Data Analyst,AmeriPride Services,"$76,207",$73K - $80K
5034,Data Warehouse Analyst,Crum & Forster,"$83,751",$81K - $86K
5035,Sales Data Analyst - Contractor,Olympus Corporation of the Americas,"$43,034",$41K - $44K
5036,Data Analyst III,Landis+Gyr,"$59,970",$58K - $62K
5037,Business Data Analyst,"FocusKPI, Inc.","$58,580",$57K - $60K
5038,Associate Master Data Analyst,Allergan,"$58,910",$56K - $61K
5039,Senior Business Data Analyst II,Anthem,"$101,871",$97K - $106K
5040,Senior Data Analyst - Hourly,Cigna,$21,$20 - $22
5041,Senior Data Analyst,Remedy Partners,"$62,138",$60K - $65K
5042,Data Analyst and Validation Engineer II,Illumina,"$109,756",$106K - $114K
5043,Senior Data Analyst,Market Track,"$49,080",$47K - $51K
5044,Senior Data Analyst,Tessellate,"$70,301",$68K - $74K
5045,Data Analyst I,Metropolitan Area Planning Council/Boston Region MPO,"$60,032",$57K - $63K
5046,Programmer/Data Analyst - Hourly,IU School of Medicine,$13,$12 - $13
5047,Analyst I/Data Specialist,IRI,"$57,983",$56K - $60K
5048,Senior Data Analyst,Cornell University,"$80,651",$78K - $84K
5049,Data Service Verification Analyst - Hourly Contractor,Advanced Health Media,$14,$14 - $15
5050,Data Management Analyst - Hourly,Target,$18,$17 - $19
5051,Clinical Data Analyst II - Hourly Contractor,Parexel,$31,$30 - $32
5052,Senior Clinical Data Analyst,MedImmune,"$107,748",$102K - $113K
5053,BI Data Analyst,Jacob Brown,"$61,022",$58K - $63K
5054,Data Quality Analyst,Colorado Community Managed Care Network,"$60,043",$57K - $62K
5055,Network Systems and Data Communications Analyst,Chade Fashions,"$52,534",$51K - $54K
5056,Senior Health Data Analyst,Telligen,"$77,295",$74K - $81K
5057,Data Security Analyst,BD,"$85,540",$83K - $89K
5058,Data Analyst I,Resurgent Capital Services,"$50,510",$49K - $53K
5059,Senior Survey Data Analyst,Westat,"$92,105",$88K - $96K
5060,Business Data Analyst,STONE Resource Group,"$74,619",$72K - $77K
5061,Senior Marketing/Data Analyst Consultant,UnitedHealth Group,"$126,480",$121K - $131K
5062,Senior Data Analyst,Cherry Bekaert,"$84,069",$81K - $88K
5063,Data Analyst I,uShip,"$60,643",$58K - $64K
5064,Network Sys and Data Comm Analyst,Vanquish Labs,"$75,831",$74K - $79K
5065,QA Data Analyst,Strukmyer Medical,"$47,033",$45K - $49K
5066,Junior Data Analyst,Aptar,"$47,165",$45K - $49K
5067,Data Analyst Intern,TransUnion,"$56,638",$54K - $59K
5068,Data Support Analyst,Dietz Property Group,"$40,122",$39K - $42K
5069,Data Warehouse Analyst,Blue Cross Blue Shield of Massachusetts,"$82,288",$79K - $85K
5070,Marketing Data Analyst - Hourly Intern,Bloomberg L.P.,$24,$24 - $26
5071,Data Management Analyst - Contractor,Caterpillar,"$49,570",$48K - $51K
5072,Healthcare Data Analyst II,First Choice Health,"$76,278",$73K - $79K
5073,Senior Data Analyst,Bloomberg Industry Group,"$94,835",$92K - $99K
5074,Data Analyst Intern,Morningstar,"$56,817",$54K - $59K
5075,Data Warehouse Analyst,CRGT,"$74,216",$71K - $77K
5076,Network Systems and Data Communication Analyst - Hourly,New Horizons / Greensboro,$31,$29 - $32
5077,IOS Data Analyst/Statistician,Apple,"$173,697",$166K - $180K
5078,Senior Data Analyst,VMware,"$123,925",$119K - $129K
5079,Network Systems and Data Communications Analyst - Hourly,Questivity,$37,$36 - $39
5080,Data Analyst II,Intuitive Surgical,"$92,387",$89K - $96K
5081,Financial Data Analyst,Reynolds and Reynolds,"$47,616",$46K - $50K
5082,Data Warehouse Analyst Manager,State of Wisconsin,"$93,978",$90K - $97K
5083,Data Warehouse Analyst,Saint Louis Public Schools,"$49,715",$47K - $52K
5084,Senior Data Analyst,Mentor Graphics,"$100,470",$96K - $105K
5085,Data Integrity Analyst,Novus Biologicals,"$46,806",$45K - $49K
5086,Marketing Data Analyst - Email Campaign Coordinator - Hourly,Lindamood-Bell Learning Processes,$23,$22 - $24
5087,Senior Data Analyst,DoubleDown Interactive,"$97,041",$93K - $101K
5088,Entry Level Data Analyst,Affiliated Computer Services,"$56,104",$54K - $59K
5089,Network Systems and Data Analyst,Piedmont College,"$45,642",$44K - $48K
5090,Master Data Analyst,Kraft Heinz Company,"$62,937",$61K - $65K
5091,Data Analyst II,Comcast,"$85,056",$82K - $88K
5092,Business (Client Data) Analyst,CVS Health,"$52,798",$51K - $55K
5093,Systems Data Analyst,Belcan,"$60,000",$57K - $62K
5094,Sports Data Analyst,CG Technology,"$36,430",$35K - $38K
5095,Junior Data Analyst,BetterHelp,"$68,189",$66K - $71K
5096,Senior Data Analyst,Conifer Health Solutions,"$56,896",$55K - $59K
5097,Management Analyst (Product Data),Google,"$76,442",$73K - $79K
5098,Senior IT Data Analyst,American National Insurance,"$60,043",$58K - $63K
5099,Advanced Data Analyst - Monthly Intern,Air Products,"$6,383",$6K - $7K
5100,Data Warehouse Analyst,Abercrombie & Fitch,"$70,737",$67K - $74K
5101,Master Data Analyst - Hourly Contractor,Kelly Services,$35,$33 - $36
5102,Data Operations Analyst,Entelo,"$64,967",$63K - $67K
5103,Master Data Analyst Stp,Johnson Controls,"$82,309",$78K - $86K
5104,Senior Data Analyst,ADM Associates,"$97,918",$95K - $102K
5105,EBusiness Data Analyst,ADESA,"$57,950",$55K - $60K
5106,Senior Financial Data Analyst,Merchant e-Solutions,"$67,881",$65K - $70K
5107,EDI Data Analyst,ZirMed,"$42,123",$41K - $44K
5108,Business Data Analyst,Fresenius,"$99,639",$95K - $103K
5109,Associate Data Analyst,FedEx,"$56,866",$55K - $59K
5110,Web Data Analyst,Axis41,"$53,348",$51K - $56K
5111,Network Systems and Data Communications Analyst,Altran Americas,"$96,416",$93K - $100K
5112,"Computer Systems Analyst/Data Architecture, Manager",PHH Mortgage,"$147,807",$141K - $154K
5113,Data Modeling Analyst,Pragmatic Solutions,"$62,281",$59K - $64K
5114,Business Data Analyst,Union Bank,"$111,009",$107K - $115K
5115,Data Modeler/Analyst - Level II,Hance,"$67,910",$65K - $71K
5116,Statistician/Data Analyst - Hourly Contractor,Abbott Laboratories,$45,$43 - $46
5117,Data Management Analyst,Edgenet,"$57,864",$55K - $60K
5118,Business Data Analyst,Bed Bath & Beyond,"$84,537",$82K - $88K
5119,Business Data Analyst,RealPage,"$82,251",$79K - $85K
5120,Business Data Analyst,Exim Bank,"$86,741",$83K - $90K
5121,Data Analyst/SAS Programmer,Celerion,"$50,127",$49K - $52K
5122,Geocoder Data Analyst,Apple,"$132,356",$127K - $138K
5123,Senior Data Analyst,TCF,"$74,696",$72K - $78K
5124,Senior Analyst Analytics and Data Science,Lowe's,"$92,577",$89K - $96K
5125,Junior Data Analyst,Microsoft,"$66,842",$65K - $69K
5126,SAS Data Analyst - Contractor,Cisco Systems,"$180,000",$174K - $189K
5127,Data Visualization Analyst,McKesson,"$73,249",$70K - $76K
5128,Master Data Analyst,Interpublic Group,"$31,279",$30K - $32K
5129,Data Scientist Analyst,Johnson & Johnson,"$73,780",$71K - $77K
5130,Senior Data Analyst,Southwest Airlines,"$77,433",$74K - $80K
5131,Senior Data Analyst,INRIX,"$100,367",$96K - $104K
5132,Data Center Analyst,Re: Sources,"$74,907",$72K - $78K
5133,SQL Data Analyst - Monthly,Tata Consultancy Services (North America),"$6,004",$6K - $6K
5134,Business Data Analyst,TransUnion,"$79,380",$77K - $83K
5135,Senior Data Quality Analyst - Hourly,Nash Health Care Systems,$27,$26 - $28
5136,Data Quality Analyst,ARMADA Supply Chain Solutions,"$50,499",$48K - $53K
5137,Associate Data Analyst,Essence,"$55,399",$53K - $58K
5138,Data Management Analyst,PCORI,"$86,333",$83K - $89K
5139,Data Analyst II - Hourly,Insight,$21,$20 - $22
5140,Data Analyst Data Systems Integration,Ziff Brothers Investments,"$108,564",$105K - $112K
5141,Health Data Analyst,Mercer,"$64,383",$61K - $67K
5142,Data Analyst IV - Hourly Contractor,JMA IT,$50,$48 - $52
5143,Business Data Analyst Manager,Intuit,"$123,133",$118K - $129K
5144,Senior Data Analyst - Contractor,CDI Corporation,"$122,457",$119K - $128K
5145,Data Analyst/Bo Developer,ITDR,"$60,307",$58K - $63K
5146,Senior Data Analyst - Hourly,KLDiscovery,$41,$39 - $42
5147,Business Data Analyst,Sleep Number Corporation,"$70,000",$67K - $73K
5148,Data/Business Intelligence Analyst - Hourly Intern,SanDisk,$31,$30 - $32
5149,QA Data Analyst,Live Nation Entertainment,"$97,353",$93K - $101K
5150,Data Security Analyst,Empyrean Benefit Solutions,"$69,269",$66K - $71K
5151,HR Data Analyst,Kiewit Corporation,"$62,041",$60K - $65K
5152,Senior Data Analyst,Wood Mackenzie,"$102,348",$99K - $106K
5153,Business Data Analyst,Amneal Pharmaceuticals,"$80,000",$77K - $83K
5154,Data Analyst Senior Associate,Cigna,"$40,000",$38K - $42K
5155,Business Data Analyst III,Desert Financial Credit Union,"$76,684",$73K - $80K
5156,Data Content Analyst,Audatex,"$52,406",$50K - $55K
5157,Senior Data Analyst,The Zappos Family,"$83,098",$79K - $87K
5158,Senior Data Analyst,HealthEquity Inc.,"$67,048",$65K - $69K
5159,Network Systems and Data Communications Analyst,Nihaki Systems,"$67,094",$64K - $70K
5160,Network Systems and Data Communications Analyst - Hourly,Kyocharo USA,$25,$24 - $26
5161,Reporting and Data Analyst,Verizon,"$74,995",$72K - $79K
5162,Senior Data Warehouse Analyst,San José State University,"$80,655",$77K - $84K
5163,Clinical Data Analyst,Boston Children's Hospital,"$93,458",$89K - $97K
5164,Marketing Data Analyst,Microsoft,"$98,395",$95K - $103K
5165,Medical Data Analyst,Global PharmaTek,"$50,438",$48K - $52K
5166,Senior Data Analyst,San Manuel Casino,"$101,875",$98K - $106K
5167,Network Systems and Data Comm Analyst,FusionOne,"$77,370",$74K - $81K
5168,Data Quality Analyst,Business.com (Dex One),"$109,469",$104K - $115K
5169,Global Market Data Analyst - Hourly Intern,Bloomberg L.P.,$24,$23 - $25
5170,Data Quality Analyst,Saibber,"$56,821",$55K - $59K
